point 1,point 2,point 3,point 4,point 5,point 6,point 7,point 8,point 9,point 10,point 11,point 12,point 13,point 14,point 15,point 16,point 17,point 18,point 19,point 20,bookname
5.397567131,5.437199677,5.489794064,5.44156067,5.355683424,5.370684434,5.392216838,5.406450636,5.408742176,5.445618817,5.471148799,5.498394912,5.445699576,5.331445589,5.256006461,5.215697557,5.247637795,5.33361599,5.298516051,0.020250353,The world as will and idea (vol. 1 of 3) by arthur schopenhauer   free ebook
5.416024936,5.405135884,5.391842888,5.331683168,5.281679094,5.405726684,5.490109196,5.4429267,5.361386139,5.314937049,5.288361244,5.373120645,5.44373141,5.361926007,5.252953999,5.384427332,5.416483315,5.426017602,5.414415516,0.307164976,The history of herodotus ‰ÛÓ volume 1 by herodotus   free ebook
5.248005319,5.250664894,5.25731383,5.259308511,5.261303191,5.268617021,5.271276596,5.273271277,5.255984043,5.248005319,5.247340426,5.260638298,5.271941489,5.272606383,5.265957447,5.259973404,5.248670213,5.249335106,5.24268617,1.313829787,"Life in the iron mills; or, the korl woman by rebecca harding davis   free ebook"
5.412788345,5.373128288,5.381879806,5.405048563,5.389518414,5.35709227,5.33048361,5.412990692,5.442432214,5.411928369,5.369587212,5.357244031,5.351173614,5.337059895,5.335643464,5.315358155,5.327751922,5.348846621,5.430797248,0.677458519,Phaedo by plato   free ebook
5.438117669,5.420291863,5.403435855,5.372725593,5.384363166,5.389073612,5.368569317,5.350697331,5.376650965,5.446014593,5.480003694,5.507435116,5.504618084,5.518472338,5.520642837,5.518841784,5.49016348,5.467026877,5.442458668,0.70402697,A tale of a tub by jonathan swift   free ebook
5.374348676,5.351009553,5.380400564,5.39785063,5.340235562,5.332718194,5.340941164,5.30628528,5.36001954,5.3790165,5.376926835,5.366369952,5.341863873,5.319745983,5.325336518,5.355460269,5.335269214,5.37280178,5.353967651,0.620522145,Twelve stories and a dream by h. g. wells   free ebook
5.268893925,5.299308878,5.343350402,5.336355242,5.381320126,5.367329808,5.384397997,5.382131565,5.379753211,5.403508772,5.430370184,5.383866364,5.421360419,5.434511318,5.441198691,5.447662218,5.338705616,5.226587202,5.150787655,0.990066874,Darkwater: voices from within the veil by w. e. b. du bois   free ebook
5.378156938,5.405598958,5.34636645,5.351427378,5.349289996,5.284320951,5.282957449,5.302611537,5.300351317,5.323973074,5.385121855,5.386952142,5.31953862,5.32915684,5.382726513,5.373722484,5.279481132,5.292145735,5.342533903,0.448874803,The virginian: a horseman of the plains by owen wister   free ebook
5.36104317,5.389354286,5.393389996,5.3911887,5.408951938,5.420997921,5.382414088,5.342729607,5.301302434,5.307600587,5.261495659,5.245566834,5.263574661,5.289806775,5.349088908,5.373028005,5.398434634,5.398648649,5.40519139,0.73067751,The napoleon of notting hill by g. k. chesterton   free ebook
5.550444941,5.494781558,5.489727909,5.484930604,5.44336617,5.438056176,5.431867287,5.380268796,5.402717252,5.468085106,5.524956971,5.57303988,5.615959278,5.602629362,5.545720877,5.515618706,5.452814297,5.457611601,5.486212327,0.729812868,Stories from the pentamerone by giambattista basile   free ebook
5.456248823,5.476806227,5.436068043,5.394545226,5.386541962,5.352300546,5.348314607,5.298725755,5.310620802,5.353461804,5.358765928,5.400131818,5.410771452,5.384031134,5.378475927,5.340719352,5.334473668,5.295524449,5.291381583,0.776159689,Dubliners by james joyce   free ebook
5.395105673,5.417463849,5.434260289,5.449536522,5.467074527,5.472080089,5.488097887,5.480088988,5.451909529,5.467667779,5.441082684,5.412977382,5.4,5.396551724,5.390174268,5.36555432,5.337893956,5.294178717,5.275268817,0.453503893,Secret chambers and hiding places by allan fea   free ebook
5.39017607,5.453741497,5.458563425,5.471408563,5.445798319,5.411804722,5.373329332,5.334733894,5.340016006,5.382713085,5.449539816,5.456882753,5.492997199,5.473129252,5.394737895,5.380392157,5.372268908,5.359103641,5.374369748,0.106282513,"The interesting narrative of the life of olaudah equiano, or gustavus vassa, the   free ebook"
5.40374471,5.356682819,5.320309146,5.28516224,5.312381157,5.355256701,5.427252653,5.486260198,5.50613384,5.451880022,5.409847881,5.360501135,5.323146047,5.345028522,5.380313439,5.411320002,5.427666687,5.46963749,5.44714163,0.825093541,Keats: poems published in 1820 by john keats   free ebook
5.444807336,5.43502534,5.359424021,5.216619741,5.213627222,5.321116563,5.296758105,5.224985922,5.175464564,5.273075376,5.234236988,5.246400129,5.300764218,5.414158153,5.38336417,5.288520634,5.310771458,5.368787708,5.53590218,0.035845869,Ethics by benedictus de spinoza   free ebook
5.397045775,5.377472728,5.371496425,5.336734694,5.339970771,5.331489117,5.31402996,5.322772587,5.310532909,5.288689389,5.273318023,5.306748786,5.366355238,5.393653113,5.405292552,5.390417036,5.394670912,5.41693199,5.404640117,0.551281382,Meditations by emperor of rome marcus aurelius   free ebook
5.514150654,5.483316962,5.497298791,5.546657253,5.575511081,5.507305544,5.489778378,5.469764872,5.394514703,5.381085395,5.460387378,5.492448892,5.465360059,5.467186445,5.501273866,5.517312297,5.385904598,5.278761741,5.23796734,0.085840138,Hegel's philosophy of mind by georg wilhelm friedrich hegel   free ebook
5.484415444,5.526531493,5.533164366,5.498004745,5.487057808,5.4797239,5.418733822,5.418625971,5.440789474,5.403850302,5.342267041,5.287047023,5.258951682,5.252318809,5.279982744,5.323446937,5.371225194,5.375701035,5.36691113,0.786615617,Poor folk by fyodor dostoyevsky   free ebook
5.215508021,5.217112299,5.215508021,5.200534759,5.190909091,5.197860963,5.2,5.198930481,5.185026738,5.19144385,5.201604278,5.213368984,5.213903743,5.209090909,5.207486631,5.201069519,5.188235294,5.2,5.196256684,5.194652406,Apology by plato   free ebook
5.334788873,5.355710421,5.371353799,5.366737238,5.304604799,5.302752294,5.323512115,5.320292284,5.318616208,5.326776053,5.340287579,5.269304281,5.190925665,5.214155493,5.331921901,5.46699306,5.449629499,5.368339802,5.320248177,0.617398847,The works of edgar allan poe ‰ÛÓ volume 2 by edgar allan poe   free ebook
5.452060009,5.372895208,5.297066726,5.317297358,5.374809673,5.427765338,5.455082848,5.386296462,5.35695253,5.359225258,5.381213614,5.299574563,5.197514554,5.221115092,5.212987013,5.148264666,5.189946261,5.220712047,5.189666368,5.179702194,"Volpone; or, the fox by ben jonson   free ebook"
5.262979456,5.269338611,5.340773728,5.447669837,5.395422142,5.344347316,5.329979658,5.372789415,5.383986659,5.353107189,5.354444994,5.317994392,5.294958491,5.311177085,5.315575348,5.36056591,5.35019334,5.381127788,5.342679642,0.303571756,She by h. rider haggard   free ebook
5.184261796,5.180547945,5.172998478,5.161248097,5.148006088,5.118447489,5.113028919,5.11196347,5.126027397,5.126605784,5.126484018,5.140852359,5.132907154,5.142587519,5.140852359,5.150197869,5.151993912,5.143805175,5.176164384,0.520730594,Lysistrata by aristophanes   free ebook
5.562324101,5.547384203,5.528893448,5.51695205,5.478076751,5.448486283,5.421078934,5.416633788,5.430574187,5.457008338,5.46968621,5.487177464,5.512217575,5.486362082,5.464846524,5.481601305,5.518503906,5.506115363,5.512901444,0.69920303,Sailing alone around the world by joshua slocum   free ebook
5.322255456,5.245947343,5.254828108,5.301410583,5.354602858,5.438259296,5.404250212,5.356006056,5.341549426,5.31101141,5.304013884,5.302499908,5.268176951,5.226671836,5.239429859,5.25229866,5.331893209,5.429987814,5.407628965,0.875115395,Shadowings
5.362303881,5.392428381,5.42661818,5.387569078,5.382122213,5.463523471,5.437797751,5.373086451,5.353776282,5.356507654,5.395667916,5.423458045,5.380438925,5.375150861,5.345137521,5.358905545,5.395794956,5.348519977,5.35777806,0.326335514,A child's history of england by charles dickens   free ebook
5.578355237,5.53437099,5.528419399,5.546429046,5.538076906,5.532224877,5.522633745,5.525543166,5.53732466,5.571186778,5.555157308,5.562646577,5.599285367,5.627107394,5.589185362,5.376830833,5.150714633,5.015022789,5.002035488,0.378744635,A text book of the history of painting by john charles van dyke   free ebook
5.397067844,5.395887008,5.398647405,5.390948963,5.370092627,5.354066986,5.361428046,5.35319286,5.357272114,5.321371611,5.309179855,5.309777941,5.308689118,5.331738437,5.338118022,5.373665808,5.375567415,5.407235309,5.414535026,0.179318489,Adventures of sherlock holmes by arthur conan doyle   free ebook
5.403714913,5.490791842,5.503115542,5.438490297,5.474353649,5.451170059,5.415999051,5.368425217,5.371352838,5.33554883,5.364548098,5.400688386,5.443653196,5.378058671,5.313571895,5.25234902,5.215951576,5.315095049,5.382549008,0.237117481,The writings of thomas paine ‰ÛÓ volume 2 (1779 1792): the rights of man by paine   free ebook
5.459875471,5.476977387,5.469993468,5.381572181,5.349300218,5.39293408,5.408715654,5.320933691,5.417819071,5.49537185,5.468652277,5.422891968,5.42540062,5.397527484,5.221970508,5.325193534,5.394838154,5.342406638,5.29335242,0.139247543,The red and the black: a chronicle of 1830 by stendhal   free ebook
5.410154294,5.400454148,5.316157205,5.260622999,5.283004367,5.331935953,5.360116448,5.33252984,5.384768559,5.340040757,5.297863173,5.354084425,5.369362445,5.365647744,5.385478894,5.379574964,5.4313246,5.46327802,5.351522562,0.277333333,The luck of roaring camp and other tales by bret harte   free ebook
5.382879523,5.404401343,5.486385677,5.499925401,5.441924655,5.442558747,5.406713913,5.363782171,5.367288325,5.405781425,5.373330847,5.367362924,5.362588586,5.346736292,5.32693025,5.330622902,5.355688176,5.382096233,5.384744498,0.383364416,Heartbreak house by bernard shaw   free ebook
5.506341914,5.558637427,5.524876484,5.551948802,5.559446419,5.584698506,5.541330791,5.547846061,5.581029153,5.572332495,5.513117217,5.415604866,5.387882465,5.396579122,5.421614516,5.464967785,5.467062495,5.430498974,5.358585421,0.454248649,The world's greatest books ‰ÛÓ volume 01 ‰ÛÓ fiction by hammerton and mee   free ebook
5.490238178,5.513256081,5.500689379,5.457726837,5.448264974,5.411101639,5.423268395,5.434572111,5.469041079,5.477713576,5.405176134,5.316230411,5.415237915,5.420079358,5.326313241,5.317430246,5.381432015,5.4354983,5.470493511,0.066864534,The last man by mary wollstonecraft shelley   free ebook
5.487791396,5.544532564,5.467283506,5.452503405,5.409084355,5.480605624,5.477585516,5.467603941,5.540927662,5.472674838,5.481518866,5.516670672,5.464463671,5.499759673,5.475134182,5.389393575,5.457269887,5.579556196,5.55649283,0.348105423,"Little women; or, meg, jo, beth, and amy by louisa may alcott   free ebook"
5.173426573,5.147599068,5.125407925,5.157482517,5.181072261,5.16009324,5.151608392,5.162610723,5.154685315,5.131561772,5.163729604,5.177342657,5.168951049,5.143310023,5.138181818,5.136223776,5.114125874,5.098554779,5.086153846,0.923636364,The red record by ida b. wells barnett   free ebook
5.300252171,5.283370692,5.292336789,5.261347716,5.247912581,5.288386103,5.279265901,5.320678061,5.269137013,5.315900813,5.358615859,5.315270384,5.285402073,5.352633791,5.379237882,5.363281031,5.375245167,5.362076212,5.311179602,0.275833567,The man upstairs and other stories by p. g. wodehouse   free ebook
5.492540892,5.390670787,5.295167564,5.306729181,5.361899941,5.376232085,5.37985508,5.394666738,5.420001066,5.397943417,5.347168203,5.314214929,5.363897917,5.402365603,5.32873355,5.234242634,5.294954446,5.457962598,5.512866961,0.559086792,Cyropaedia: the education of cyrus by xenophon   free ebook
5.390365778,5.41684361,5.375806863,5.336702338,5.299777759,5.412809297,5.416433101,5.371227564,5.349307797,5.401166412,5.381497367,5.305560274,5.364758507,5.390868297,5.316629862,5.297640281,5.334918748,5.425450144,5.268402129,0.076524546,"The federalist papers by alexander hamilton, john jay, and james madison   free ebook"
5.328815183,5.352817533,5.392198077,5.408148125,5.452118945,5.498037155,5.472535625,5.456662854,5.495564279,5.525099688,5.520169392,5.484343606,5.370699515,5.321211091,5.340283144,5.419337888,5.461345863,5.48200983,5.472071961,5.427792031,"History of egypt, chaldea, syria, babylonia, and assyria in the light of recent   free ebook"
5.346681922,5.347826087,5.350114416,5.351258581,5.354691076,5.353546911,5.362700229,5.363844394,5.366132723,5.356979405,5.360411899,5.360411899,5.359267735,5.35812357,5.356979405,5.35583524,5.35812357,5.359267735,5.354691076,2.672768879,The marching morons by c. m. kornbluth   free ebook
5.422493548,5.417669248,5.446158428,5.477109391,5.496605122,5.487730792,5.453643041,5.377029978,5.353206274,5.321520746,5.360889418,5.44623784,5.476791741,5.550307723,5.533234068,5.489041096,5.464979154,5.437026008,5.409529482,0.659182053,Anne of the island by l. m. montgomery   free ebook
5.408124966,5.422641718,5.402660485,5.385825468,5.37619363,5.390296407,5.413147872,5.435143788,5.433598278,5.423442071,5.383452006,5.38612905,5.363167191,5.397002815,5.450295303,5.454849037,5.492355246,5.467571894,5.44127063,0.715460617,"Looking backward, 2000 to 1887 by edward bellamy   free ebook"
5.402823719,5.388422751,5.414965712,5.43565954,5.469100444,5.474667205,5.453812021,5.467607906,5.45348931,5.459015732,5.492981041,5.458531666,5.4734167,5.40802743,5.388624445,5.388059701,5.403791852,5.396530859,5.409883017,0.48636547,All things considered by g. k. chesterton   free ebook
5.48730038,5.405755453,5.382477486,5.434428657,5.456513908,5.408108865,5.429361617,5.478487092,5.421204723,5.371879127,5.411310786,5.452687613,5.499051431,5.540124074,5.491486892,5.396213728,5.355885531,5.369741845,5.394268561,0.205907545,Biographia literaria by samuel taylor coleridge   free ebook
5.391957804,5.403073956,5.408688748,5.377041742,5.347918557,5.298179446,5.286212568,5.288821461,5.285787205,5.28527677,5.301922641,5.35455422,5.375567151,5.372646325,5.321319192,5.320383394,5.339694873,5.331754764,5.288112523,0.692575998,Reflections; or sentences and moral maxims by franÌ_ois duc de la rochefoucauld   free ebook
5.391053616,5.393620116,5.349927265,5.360484206,5.438726101,5.511523275,5.497308811,5.505704489,5.437811721,5.35873857,5.391240648,5.405694098,5.468485037,5.434528263,5.426756027,5.3224335,5.315710723,5.387323358,5.46535744,0.228844555,Twice told tales by nathaniel hawthorne   free ebook
5.415196573,5.403939852,5.410114247,5.406754032,5.406039987,5.431157594,5.411752352,5.400789651,5.403477823,5.404905914,5.417002688,5.422127016,5.420656922,5.391549059,5.451738911,5.458249328,5.430569556,5.397597446,5.397135417,1.489709341,The prince by niccolÌ_ machiavelli   free ebook
5.301983283,5.326200608,5.420015198,5.369354103,5.374703647,5.331041033,5.383275076,5.415144377,5.379118541,5.244817629,5.211557751,5.355174772,5.313039514,5.220676292,5.26662614,5.265045593,5.276945289,5.342902736,5.301451368,0.28775076,The mysterious island by jules verne   free ebook
5.457571539,5.475668987,5.442010828,5.426635731,5.486651199,5.491198763,5.499396752,5.459737046,5.429729312,5.376148492,5.297385924,5.271461717,5.233905646,5.227037896,5.281453983,5.27136891,5.284083527,5.261469451,5.277587007,5.290641918,Plays: the father; countess julie; the outlaw; the stronger by august strindberg   free ebook
5.428295909,5.420994627,5.419203747,5.415484226,5.393580383,5.381870781,5.392065023,5.399641824,5.404876705,5.409147265,5.417412867,5.415897507,5.421683427,5.416586307,5.412315746,5.412177986,5.415070946,5.417963907,5.405014465,2.540157046,Daisy miller: a study by henry james   free ebook
5.368264075,5.432640751,5.415784182,5.428887399,5.435422252,5.390315013,5.337399464,5.354892761,5.322989276,5.346246649,5.346849866,5.320542895,5.298693029,5.326776139,5.268063003,5.239276139,5.232875335,5.262298928,5.316152815,0.13424933,The railway children by e. nesbit   free ebook
5.315192744,5.283276644,5.272165533,5.276218821,5.306349206,5.270946712,5.232369615,5.190334467,5.22414966,5.225651927,5.196768707,5.109212018,5.099206349,5.131094104,5.204365079,5.220975057,5.187188209,5.164852608,5.139427438,0.318650794,Theresa raquin by Ì©mile zola   free ebook
5.379071379,5.438929314,5.45980596,5.512474012,5.507969508,5.494975745,5.445945946,5.406011781,5.33957034,5.322418572,5.300935551,5.245495495,5.254504505,5.288808039,5.331774082,5.351524602,5.347626473,5.334892585,5.383835759,0.277979903,The wonderful wizard of oz by l. frank baum   free ebook
